7.080854761617743076e-01,9.971837017072000542e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.971837017072000542e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.971837017072000542e-01
7.043758907191601804e-01,9.544967145394751551e-01,9.947611050254523413e-01,2.623985837571018997e-02,9.282568561637649651e-01,9.973748015382345455e-01,2.623006610844236253e-02,9.282666484310327926e-01
7.006663052765461641e-01,9.185514813491476582e-01,9.895222100509047936e-01,4.723089670785896033e-02,8.713205846412886979e-01,9.947379993364384720e-01,4.719610052122802379e-02,8.713553808279196344e-01
6.969567198339320369e-01,8.860049649304201358e-01,9.842833150763570238e-01,6.623459566510137009e-02,8.197703692653187657e-01,9.920894381597826772e-01,6.616193071002429704e-02,8.198430342203958388e-01
6.932471343913180206e-01,8.556838435548221877e-01,9.790444201018094761e-01,8.394419851185763726e-02,7.717396450429645505e-01,9.894289592309668535e-01,8.382196380471396147e-02,7.718618797501082263e-01
6.895375489487038934e-01,8.270065819609483393e-01,9.738055251272618174e-01,1.006889355766156235e-01,7.263176463843327157e-01,9.867564002529022327e-01,1.005061905008947098e-01,7.265003914600536294e-01
6.858279635060897661e-01,7.996310231180171479e-01,9.685666301527140476e-01,1.166627082756068745e-01,6.829683148424102734e-01,9.840715951497444047e-01,1.164090604829679521e-01,6.832219626350491959e-01
6.821183780634757499e-01,7.733187019082832236e-01,9.633277351781667219e-01,1.319936310209681718e-01,6.413250708873150518e-01,9.813743740211121613e-01,1.316591039405283770e-01,6.416595979677548467e-01
6.784087926208616226e-01,7.479000092596750360e-01,9.580888402036188412e-01,1.467727520868331581e-01,6.011272571728418779e-01,9.786645630012986707e-01,1.463476940869238296e-01,6.015523151727512063e-01
6.746992071782476064e-01,7.232601189292682253e-01,9.528499452290712934e-01,1.610681412955714542e-01,5.621919776336967711e-01,9.759419841284850961e-01,1.605431591852807260e-01,5.627169597439874993e-01
6.709896217356334791e-01,6.993050653095383984e-01,9.476110502545237457e-01,1.749326281601624178e-01,5.243724371493759806e-01,9.732064552083550257e-01,1.742985361583966331e-01,5.250065291511417653e-01
6.672800362930193518e-01,6.759605128044793299e-01,9.423721552799758649e-01,1.884084109105290672e-01,4.875521018939502627e-01,9.704577896718172836e-01,1.876561900351645384e-01,4.883043227693147914e-01
6.635704508504053356e-01,6.531726976065873602e-01,9.371332603054285393e-01,2.015299748498995402e-01,4.516427227566878200e-01,9.676957964265209267e-01,2.006507396413281796e-01,4.525219579652591806e-01
6.598608654077912083e-01,6.308867111828965202e-01,9.318943653308807695e-01,2.143260309573689071e-01,4.165606802255276131e-01,9.649202797018291422e-01,2.133110015427848172e-01,4.175757096401117030e-01
6.561512799651770811e-01,6.090431013739078248e-01,9.266554703563331108e-01,2.268208544310055252e-01,3.822222469429022995e-01,9.621310388868989927e-01,2.256613325834028183e-01,3.833817687905050065e-01
6.524416945225630649e-01,5.876053483636567432e-01,9.214165753817855631e-01,2.390352388516181481e-01,3.485701095120385951e-01,9.593278683614863134e-01,2.377225871013239900e-01,3.498827612623327532e-01
6.487321090799489376e-01,5.665409258013089921e-01,9.161776804072377933e-01,2.509871947951265447e-01,3.155537310061824474e-01,9.565105573190764154e-01,2.495128179141619107e-01,3.170281078871470815e-01
6.450225236373349214e-01,5.458296085697130762e-01,9.109387854326903566e-01,2.626924731314719264e-01,2.831371354382411498e-01,9.536788895819093836e-01,2.610478014875360353e-01,2.847818070821770409e-01
6.413129381947207941e-01,5.254459010794796381e-01,9.056998904581425869e-01,2.741649647861392758e-01,2.512809362933403623e-01,9.508326434074446665e-01,2.723414391851773919e-01,2.531044618943022462e-01
6.376033527521066668e-01,5.053636064946837037e-01,9.004609954835948171e-01,2.854170114053244944e-01,2.199465950893592092e-01,9.479715912857764604e-01,2.834060691283448730e-01,2.219575373663388307e-01
6.338937673094926506e-01,4.855654660512609411e-01,8.952221005090474915e-01,2.964596504470844440e-01,1.891058156041764970e-01,9.450954997274794156e-01,2.942527122497109460e-01,1.913127538015499951e-01
6.301841818668785233e-01,4.660375663092204412e-01,8.899832055344996107e-01,3.073028111394322526e-01,1.587347551697881887e-01,9.422041290413271097e-01,3.048912690290646044e-01,1.611462972801558369e-01
6.264745964242643961e-01,4.467572561976245749e-01,8.847443105599520630e-01,3.179554730341862534e-01,1.288017831634383215e-01,9.392972331012927611e-01,3.153306786744283219e-01,1.314265775231962530e-01
6.227650109816503798e-01,4.277113555425740010e-01,8.795054155854045153e-01,3.284257956775813447e-01,9.928555986499265629e-02,9.363745589975364103e-01,3.255790496587058769e-01,1.021323058838681241e-01
6.190554255390362526e-01,4.088874213812936920e-01,8.742665206108566345e-01,3.387212256900342666e-01,7.016619569125942535e-02,9.334358471507904209e-01,3.356437659022417641e-01,7.324365547905192786e-02
6.153458400964222363e-01,3.902860167033974648e-01,8.690276256363093088e-01,3.488485859706962344e-01,4.143743073270123034e-02,9.304808305399313584e-01,3.455315780600338726e-01,4.475443864336359212e-02
6.116362546538081091e-01,3.719027875004080053e-01,8.637887306617615391e-01,3.588141506082396237e-01,1.308863689216838155e-02,9.275092347257053449e-01,3.552486775855946410e-01,1.665410991481336422e-02
6.079266692111939818e-01,3.537349553665941615e-01,8.585498356872137693e-01,3.686237082512042740e-01,0.000000000000000000e+00,9.245207774824982794e-01,3.648007605243770435e-01,0.000000000000000000e+00
6.042170837685799656e-01,3.357816529691713958e-01,8.533109407126663326e-01,3.782826160782737368e-01,0.000000000000000000e+00,9.215151684854990810e-01,3.741930815983181002e-01,0.000000000000000000e+00
6.005074983259658383e-01,3.180416810761453328e-01,8.480720457381186739e-01,3.877958460494359549e-01,0.000000000000000000e+00,9.184921089815190065e-01,3.834305005196680938e-01,0.000000000000000000e+00
5.967979128833518221e-01,3.005148614913651928e-01,8.428331507635712372e-01,3.971680247706312894e-01,0.000000000000000000e+00,9.154512914424033365e-01,3.925175218715909464e-01,0.000000000000000000e+00
5.930883274407376948e-01,2.831997448041513876e-01,8.375942557890233564e-01,4.064034680376227282e-01,0.000000000000000000e+00,9.123923991999034477e-01,4.014583296250597844e-01,0.000000000000000000e+00
5.893787419981235676e-01,2.660923758373140435e-01,8.323553608144756977e-01,4.155062109182297014e-01,0.000000000000000000e+00,9.093151060607770342e-01,4.102568171542062547e-01,0.000000000000000000e+00
5.856691565555095513e-01,2.491882302521830905e-01,8.271164658399282610e-01,4.244800340708181352e-01,0.000000000000000000e+00,9.062190759007967555e-01,4.189166134502608774e-01,0.000000000000000000e+00
5.819595711128954241e-01,2.324767850814035974e-01,8.218775708653803802e-01,4.333284868698576986e-01,0.000000000000000000e+00,9.031039622362329045e-01,4.274411061066138995e-01,0.000000000000000000e+00
5.782499856702814078e-01,2.159542400225852865e-01,8.166386758908330545e-01,4.420549078085400652e-01,0.000000000000000000e+00,8.999694077712684370e-01,4.358334615461618711e-01,0.000000000000000000e+00
5.745404002276672806e-01,1.996103693352675457e-01,8.113997809162852848e-01,4.506624425677969725e-01,0.000000000000000000e+00,8.968150439196668211e-01,4.440966428810311228e-01,0.000000000000000000e+00
5.708308147850531533e-01,1.834392311242677986e-01,8.061608859417377371e-01,4.591540600760832813e-01,0.000000000000000000e+00,8.936404902988868137e-01,4.522334257293997295e-01,0.000000000000000000e+00
