6.147245572116891710e-01,1.764312575865832899e-01,8.561233653110728037e-01,3.731157909053777200e-01,0.000000000000000000e+00,9.234517221169896706e-01,3.681657412715362288e-01,0.000000000000000000e+00
6.120756309022848951e-01,1.584304252288250559e-01,8.524342208318694825e-01,3.798846584813673211e-01,0.000000000000000000e+00,9.213506060268400466e-01,3.747012661347612905e-01,0.000000000000000000e+00
6.094267045928807303e-01,1.405103164308879604e-01,8.487450763526662723e-01,3.865816905196224340e-01,0.000000000000000000e+00,9.192415324829953382e-01,3.811597057091977714e-01,0.000000000000000000e+00
6.067777782834765654e-01,1.226706555901521389e-01,8.450559318734630621e-01,3.932084995952400686e-01,0.000000000000000000e+00,9.171244103841303952e-01,3.875426424781959200e-01,0.000000000000000000e+00
6.041288519740722895e-01,1.049105188016954127e-01,8.413667873942597408e-01,3.997666209256767189e-01,0.000000000000000000e+00,9.149991468772403769e-01,3.938515791154308943e-01,0.000000000000000000e+00
6.014799256646681247e-01,8.722953637561993434e-02,8.376776429150565306e-01,4.062575177666039039e-01,0.000000000000000000e+00,9.128656473101220969e-01,4.000879438912077202e-01,0.000000000000000000e+00
5.988309993552638488e-01,6.962715661067706008e-02,8.339884984358532094e-01,4.126825863169889530e-01,0.000000000000000000e+00,9.107238151821838157e-01,4.062530955829043444e-01,0.000000000000000000e+00
5.961820730458596840e-01,5.210320989707932504e-02,8.302993539566501102e-01,4.190431601879518464e-01,0.000000000000000000e+00,9.085735520935139808e-01,4.123483279443727056e-01,0.000000000000000000e+00
5.935331467364555191e-01,3.465759927276954033e-02,8.266102094774467890e-01,4.253405144828454887e-01,0.000000000000000000e+00,9.064147576921288696e-01,4.183748737819872332e-01,0.000000000000000000e+00
5.908842204270512433e-01,1.729049924646976211e-02,8.229210649982434678e-01,4.315758695299276582e-01,0.000000000000000000e+00,9.042473296193240806e-01,4.243339086788973091e-01,0.000000000000000000e+00
5.882352941176470784e-01,6.597399407615167632e-07,8.192319205190403686e-01,4.377503943038394407e-01,0.000000000000000000e+00,9.020711634530411693e-01,4.302265544038699208e-01,0.000000000000000000e+00
