7.073391909812164480e-01,9.971837310330009529e-01,9.999999999999996669e-01,8.881784197001252323e-15,9.971837310329920712e-01,9.999999999999998890e-01,5.995204332975845318e-15,9.971837310329949577e-01
7.028461358015892779e-01,9.455494750349043853e-01,9.936479482023403698e-01,3.093119935377153240e-02,9.146182756811328529e-01,9.968154107834067412e-01,3.091808518953464979e-02,9.146313898453697355e-01
6.983530806219622189e-01,9.031265848977964028e-01,9.872958964046810726e-01,5.549574785067945548e-02,8.476308370471169473e-01,9.936135084641438686e-01,5.544928581886476859e-02,8.476772990789316342e-01
6.938600254423350489e-01,8.650797353784693833e-01,9.809438446070215534e-01,7.764810836725466459e-02,7.874316270112147187e-01,9.903940075483902428e-01,7.755124203584706777e-02,7.875284933426223155e-01
6.893669702627078788e-01,8.298696447287914335e-01,9.745917928093623672e-01,9.822880891573793072e-02,7.316408358130535028e-01,9.871566146417997123e-01,9.806602740260617068e-02,7.318036173261852628e-01
6.848739150830808198e-01,7.967494293176392572e-01,9.682397410117030701e-01,1.176370192191422692e-01,6.791124100984969880e-01,9.839010280833704325e-01,1.173938017665512312e-01,6.793556275510880260e-01
6.803808599034536497e-01,7.652825455687276568e-01,9.618876892140436619e-01,1.361078253583767328e-01,6.291747202103509240e-01,9.806269376446752339e-01,1.357703477072864651e-01,6.295121978614411917e-01
6.758878047238265907e-01,7.351797545313745186e-01,9.555356374163843647e-01,1.537965478959131271e-01,5.813832066354613914e-01,9.773340241793552208e-01,1.533514987103019589e-01,5.818282558210725597e-01
6.713947495441994207e-01,7.062333574717210016e-01,9.491835856187249565e-01,1.708135653302367274e-01,5.354197921414842742e-01,9.740219592600426468e-01,1.702480195296105503e-01,5.359853379421104513e-01
6.669016943645722506e-01,6.782942569621601692e-01,9.428315338210656593e-01,1.872413951223839135e-01,4.910528618397762557e-01,9.706904047960595028e-01,1.865427204499354730e-01,4.917515365122246962e-01
6.624086391849451916e-01,6.512282645435902850e-01,9.364794820234063621e-01,2.031440760318292682e-01,4.480841885117610168e-01,9.673390126306332659e-01,2.022998606582946390e-01,4.489284038852956460e-01
6.579155840053180215e-01,6.249476287838795496e-01,9.301274302257470650e-01,2.185727564638837439e-01,4.063748723199958057e-01,9.639674241162743407e-01,2.175707506876427555e-01,4.073768780962367941e-01
