7.079080355865955410e-01,9.971843704380308759e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.971843704380308759e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.971843704380308759e-01
7.041509231013491910e-01,9.478487063629816856e-01,9.946926545591006086e-01,2.653294029905661766e-02,9.213157660639250679e-01,9.973401725180643940e-01,2.652505752896172631e-02,9.213236488340199593e-01
7.003938106161028410e-01,9.073838696000883219e-01,9.893853091182016612e-01,4.774834868561583789e-02,8.596355209144724840e-01,9.946679203798945990e-01,4.772032548572757715e-02,8.596635441143607448e-01
6.966366981308564910e-01,8.711721251873884020e-01,9.840779636773026029e-01,6.695031905322146315e-02,8.042218061341669388e-01,9.919830678384130573e-01,6.689176401978880193e-02,8.042803611675996001e-01
6.928795856456101410e-01,8.377264570559963541e-01,9.787706182364035445e-01,8.484115175422579647e-02,7.528853053017705577e-01,9.892854349004590597e-01,8.474258632121922652e-02,7.529838707347771276e-01
6.891224731603637910e-01,8.063275564322309741e-01,9.734632727955044862e-01,1.017543780713776602e-01,7.045731783608533139e-01,9.865748373551118666e-01,1.016069107029772267e-01,7.047206457292537474e-01
6.853653606751173299e-01,7.765486759994961741e-01,9.681559273546050948e-01,1.178864321860646491e-01,6.586622438134315249e-01,9.838510864455354277e-01,1.176815871428664728e-01,6.588670888566297013e-01
6.816082481898709799e-01,7.481128782731277793e-01,9.628485819137061474e-01,1.333671017085653610e-01,6.147457765645624184e-01,9.811139888099698059e-01,1.330967116464492062e-01,6.150161666266785732e-01
6.778511357046246300e-01,7.208201838956912466e-01,9.575412364728070891e-01,1.482886238057876671e-01,5.725315600899035795e-01,9.783633463021678134e-01,1.479447559162739845e-01,5.728754279794172621e-01
6.740940232193782800e-01,6.945244434230840591e-01,9.522338910319078087e-01,1.627199569546431412e-01,5.318044864684409179e-01,9.755989558239989146e-01,1.622948586563404128e-01,5.322295847667436464e-01
6.703369107341319300e-01,6.691126736280349485e-01,9.469265455910086393e-01,1.767146201895368751e-01,4.923980534384980734e-01,9.728206091504481012e-01,1.762006772261981435e-01,4.929119964018368050e-01
6.665797982488855800e-01,6.444934422286685560e-01,9.416192001501096920e-01,1.903153623493545332e-01,4.541780798793140228e-01,9.700280927465834147e-01,1.897050652300363849e-01,4.547883769986321711e-01
6.628226857636392300e-01,6.205892204067848805e-01,9.363118547092104116e-01,2.035571185644873271e-01,4.170321018422975534e-01,9.672211875760400313e-01,2.028430348606450329e-01,4.177461855461398477e-01
6.590655732783928800e-01,5.973417670291463200e-01,9.310045092683113532e-01,2.164689741887486640e-01,3.808727928403976559e-01,9.643996689005331913e-01,2.156437250821375828e-01,3.816980419470087371e-01
6.553084607931465300e-01,5.746999629259755826e-01,9.256971638274121839e-01,2.290755208315946589e-01,3.456244420943809237e-01,9.615633060698850487e-01,2.281317608279224141e-01,3.465682020980531686e-01
6.515513483079000689e-01,5.526190729653938094e-01,9.203898183865130145e-01,2.413978229887447924e-01,3.112212499766490170e-01,9.587118623020091102e-01,2.403282220369371558e-01,3.122908509284566536e-01
6.477942358226537189e-01,5.310612021207112843e-01,9.150824729456138451e-01,2.534541257824332039e-01,2.776070763382780804e-01,9.558450944522640658e-01,2.522513532503697364e-01,2.788098488703415478e-01
6.440371233374073690e-01,5.099931096595248237e-01,9.097751275047147868e-01,2.652603850975780997e-01,2.447327245619467240e-01,9.529627527715419655e-01,2.639170951970055690e-01,2.460760144625192547e-01
